ID,Date,First Name,Last Name,Email,Company,Product,Quantity,Price,Total,Status,Description
58837,2023-02-27,Mary,Robinson,mary.robinson@tyrellcorp.com,Tyrell Corp,Whatchamacallit,3,45.25,135.75,Pending,Order for 3 x Whatchamacallit placed by Mary Robinson on 2023-02-27. This is a randomly generated description to add some bulk to the file size.
58838,2020-12-29,Sarah,Davis,sarah.davis@cyberdyne.com,Cyberdyne,Contraption,6,303.96,1823.76,Completed,Order for 6 x Contraption placed by Sarah Davis on 2020-12-29. This is a randomly generated description to add some bulk to the file size.
58839,2023-05-08,Patricia,Anderson,patricia.anderson@globex.com,Globex,Gadget,84,710.77,59704.68,Delivered,Order for 84 x Gadget placed by Patricia Anderson on 2023-05-08. This is a randomly generated description to add some bulk to the file size.
58840,2022-03-24,Linda,Williams,linda.williams@tyrellcorp.com,Tyrell Corp,Doohickey,80,957.04,76563.2,Refunded,Order for 80 x Doohickey placed by Linda Williams on 2022-03-24. This is a randomly generated description to add some bulk to the file size.
58841,2023-03-13,James,Miller,james.miller@wayneent.com,Wayne Ent,Thingamajig,32,126.27,4040.64,Delivered,Order for 32 x Thingamajig placed by James Miller on 2023-03-13. This is a randomly generated description to add some bulk to the file size.
58842,2021-09-30,Joseph,Martin,joseph.martin@soylentcorp.com,Soylent Corp,Thingamajig,53,872.24,46228.72,Active,Order for 53 x Thingamajig placed by Joseph Martin on 2021-09-30. This is a randomly generated description to add some bulk to the file size.
58843,2021-06-15,Richard,Moore,richard.moore@umbrellacorp.com,Umbrella Corp,Whatchamacallit,41,879.26,36049.66,Active,Order for 41 x Whatchamacallit placed by Richard Moore on 2021-06-15. This is a randomly generated description to add some bulk to the file size.
58844,2022-11-26,Linda,Robinson,linda.robinson@cyberdyne.com,Cyberdyne,Device,53,520.3,27575.9,Shipped,Order for 53 x Device placed by Linda Robinson on 2022-11-26. This is a randomly generated description to add some bulk to the file size.
58845,2023-08-05,Michael,Brown,michael.brown@acmecorp.com,Acme Corp,Gadget,78,865.21,67486.38,Pending,Order for 78 x Gadget placed by Michael Brown on 2023-08-05. This is a randomly generated description to add some bulk to the file size.
58846,2020-01-14,Barbara,Wilson,barbara.wilson@starkind.com,Stark Ind,Apparatus,67,405.78,27187.26,Refunded,Order for 67 x Apparatus placed by Barbara Wilson on 2020-01-14. This is a randomly generated description to add some bulk to the file size.
58847,2020-08-25,Joseph,Jackson,joseph.jackson@umbrellacorp.com,Umbrella Corp,Gizmo,41,831.7,34099.7,Cancelled,Order for 41 x Gizmo placed by Joseph Jackson on 2020-08-25. This is a randomly generated description to add some bulk to the file size.
58848,2020-07-22,Jennifer,Robinson,jennifer.robinson@tyrellcorp.com,Tyrell Corp,Widget,28,980.27,27447.56,Pending,Order for 28 x Widget placed by Jennifer Robinson on 2020-07-22. This is a randomly generated description to add some bulk to the file size.
58849,2023-12-24,Michael,Harris,michael.harris@acmecorp.com,Acme Corp,Device,16,882.04,14112.64,Cancelled,Order for 16 x Device placed by Michael Harris on 2023-12-24. This is a randomly generated description to add some bulk to the file size.
58850,2021-09-28,Thomas,Williams,thomas.williams@initech.com,Initech,Contraption,29,283.65,8225.85,Processing,Order for 29 x Contraption placed by Thomas Williams on 2021-09-28. This is a randomly generated description to add some bulk to the file size.
58851,2021-01-31,Elizabeth,Jackson,elizabeth.jackson@initech.com,Initech,Doohickey,12,215.36,2584.32,Active,Order for 12 x Doohickey placed by Elizabeth Jackson on 2021-01-31. This is a randomly generated description to add some bulk to the file size.
58852,2020-04-03,James,Garcia,james.garcia@wayneent.com,Wayne Ent,Doohickey,26,615.62,16006.12,Refunded,Order for 26 x Doohickey placed by James Garcia on 2020-04-03. This is a randomly generated description to add some bulk to the file size.
58853,2020-07-10,Linda,Harris,linda.harris@wayneent.com,Wayne Ent,Contraption,92,313.03,28798.76,Processing,Order for 92 x Contraption placed by Linda Harris on 2020-07-10. This is a randomly generated description to add some bulk to the file size.
58854,2022-05-24,John,Moore,john.moore@umbrellacorp.com,Umbrella Corp,Doohickey,9,718.37,6465.33,Completed,Order for 9 x Doohickey placed by John Moore on 2022-05-24. This is a randomly generated description to add some bulk to the file size.
58855,2020-07-15,Thomas,Garcia,thomas.garcia@acmecorp.com,Acme Corp,Gizmo,89,982.33,87427.37,Processing,Order for 89 x Gizmo placed by Thomas Garcia on 2020-07-15. This is a randomly generated description to add some bulk to the file size.
58856,2023-11-25,Michael,Jackson,michael.jackson@umbrellacorp.com,Umbrella Corp,Thingamajig,21,464.12,9746.52,Cancelled,Order for 21 x Thingamajig placed by Michael Jackson on 2023-11-25. This is a randomly generated description to add some bulk to the file size.
58857,2020-12-20,Robert,Martinez,robert.martinez@soylentcorp.com,Soylent Corp,Gizmo,1,793.89,793.89,Refunded,Order for 1 x Gizmo placed by Robert Martinez on 2020-12-20. This is a randomly generated description to add some bulk to the file size.
58858,2022-09-15,William,Wilson,william.wilson@tyrellcorp.com,Tyrell Corp,Gizmo,65,186.77,12140.05,Completed,Order for 65 x Gizmo placed by William Wilson on 2022-09-15. This is a randomly generated description to add some bulk to the file size.
58859,2023-07-24,Michael,Harris,michael.harris@soylentcorp.com,Soylent Corp,Mechanism,45,908.43,40879.35,Shipped,Order for 45 x Mechanism placed by Michael Harris on 2023-07-24. This is a randomly generated description to add some bulk to the file size.
58860,2021-05-17,Richard,Smith,richard.smith@umbrellacorp.com,Umbrella Corp,Device,33,670.95,22141.35,Delivered,Order for 33 x Device placed by Richard Smith on 2021-05-17. This is a randomly generated description to add some bulk to the file size.
58861,2020-07-08,Joseph,Thompson,joseph.thompson@acmecorp.com,Acme Corp,Contraption,82,441.69,36218.58,Delivered,Order for 82 x Contraption placed by Joseph Thompson on 2020-07-08. This is a randomly generated description to add some bulk to the file size.
58862,2023-03-02,Patricia,Smith,patricia.smith@acmecorp.com,Acme Corp,Gadget,99,331.34,32802.66,Delivered,Order for 99 x Gadget placed by Patricia Smith on 2023-03-02. This is a randomly generated description to add some bulk to the file size.
58863,2023-09-11,John,Robinson,john.robinson@massivedynamic.com,Massive Dynamic,Widget,23,890.34,20477.82,Returned,Order for 23 x Widget placed by John Robinson on 2023-09-11. This is a randomly generated description to add some bulk to the file size.
58864,2021-01-12,Karen,Wilson,karen.wilson@starkind.com,Stark Ind,Thingamajig,6,943.94,5663.64,Processing,Order for 6 x Thingamajig placed by Karen Wilson on 2021-01-12. This is a randomly generated description to add some bulk to the file size.
58865,2020-01-03,Mary,Wilson,mary.wilson@wayneent.com,Wayne Ent,Whatchamacallit,34,673.87,22911.58,Shipped,Order for 34 x Whatchamacallit placed by Mary Wilson on 2020-01-03. This is a randomly generated description to add some bulk to the file size.
58866,2023-05-15,Jennifer,Johnson,jennifer.johnson@cyberdyne.com,Cyberdyne,Device,17,392.49,6672.33,Processing,Order for 17 x Device placed by Jennifer Johnson on 2023-05-15. This is a randomly generated description to add some bulk to the file size.
58867,2020-02-27,David,Brown,david.brown@starkind.com,Stark Ind,Gadget,10,759.82,7598.2,Completed,Order for 10 x Gadget placed by David Brown on 2020-02-27. This is a randomly generated description to add some bulk to the file size.
58868,2023-11-07,Sarah,Robinson,sarah.robinson@umbrellacorp.com,Umbrella Corp,Thingamajig,39,202.55,7899.45,Cancelled,Order for 39 x Thingamajig placed by Sarah Robinson on 2023-11-07. This is a randomly generated description to add some bulk to the file size.
58869,2023-12-13,Richard,Thomas,richard.thomas@cyberdyne.com,Cyberdyne,Gizmo,48,74.4,3571.2,Refunded,Order for 48 x Gizmo placed by Richard Thomas on 2023-12-13. This is a randomly generated description to add some bulk to the file size.
58870,2023-01-11,Joseph,Jones,joseph.jones@soylentcorp.com,Soylent Corp,Device,55,486.42,26753.1,Refunded,Order for 55 x Device placed by Joseph Jones on 2023-01-11. This is a randomly generated description to add some bulk to the file size.
58871,2020-12-19,Sarah,Thomas,sarah.thomas@globex.com,Globex,Contraption,38,556.29,21139.02,Refunded,Order for 38 x Contraption placed by Sarah Thomas on 2020-12-19. This is a randomly generated description to add some bulk to the file size.
58872,2020-03-01,Jennifer,Wilson,jennifer.wilson@cyberdyne.com,Cyberdyne,Gizmo,94,856.29,80491.26,Pending,Order for 94 x Gizmo placed by Jennifer Wilson on 2020-03-01. This is a randomly generated description to add some bulk to the file size.
58873,2024-02-07,Karen,Williams,karen.williams@globex.com,Globex,Whatchamacallit,10,664.23,6642.3,Completed,Order for 10 x Whatchamacallit placed by Karen Williams on 2024-02-07. This is a randomly generated description to add some bulk to the file size.
58874,2020-04-03,Jennifer,Wilson,jennifer.wilson@initech.com,Initech,Doohickey,90,535.62,48205.8,Inactive,Order for 90 x Doohickey placed by Jennifer Wilson on 2020-04-03. This is a randomly generated description to add some bulk to the file size.
58875,2022-01-22,Barbara,Thomas,barbara.thomas@umbrellacorp.com,Umbrella Corp,Contraption,66,673.26,44435.16,Inactive,Order for 66 x Contraption placed by Barbara Thomas on 2022-01-22. This is a randomly generated description to add some bulk to the file size.
58876,2022-09-29,Patricia,Brown,patricia.brown@starkind.com,Stark Ind,Widget,65,838.84,54524.6,Cancelled,Order for 65 x Widget placed by Patricia Brown on 2022-09-29. This is a randomly generated description to add some bulk to the file size.
58877,2021-10-13,Charles,Harris,charles.harris@cyberdyne.com,Cyberdyne,Doohickey,46,674.45,31024.7,Delivered,Order for 46 x Doohickey placed by Charles Harris on 2021-10-13. This is a randomly generated description to add some bulk to the file size.
58878,2020-11-20,Joseph,Martin,joseph.martin@wayneent.com,Wayne Ent,Apparatus,37,979.27,36232.99,Active,Order for 37 x Apparatus placed by Joseph Martin on 2020-11-20. This is a randomly generated description to add some bulk to the file size.
58879,2022-03-31,Karen,Miller,karen.miller@initech.com,Initech,Apparatus,47,527.09,24773.23,Refunded,Order for 47 x Apparatus placed by Karen Miller on 2022-03-31. This is a randomly generated description to add some bulk to the file size.
58880,2021-01-09,John,Smith,john.smith@cyberdyne.com,Cyberdyne,Gadget,64,969.82,62068.48,Inactive,Order for 64 x Gadget placed by John Smith on 2021-01-09. This is a randomly generated description to add some bulk to the file size.
58881,2020-06-03,Richard,Garcia,richard.garcia@acmecorp.com,Acme Corp,Gizmo,39,884.32,34488.48,Inactive,Order for 39 x Gizmo placed by Richard Garcia on 2020-06-03. This is a randomly generated description to add some bulk to the file size.
58882,2021-07-24,Jennifer,Miller,jennifer.miller@massivedynamic.com,Massive Dynamic,Widget,29,583.54,16922.66,Refunded,Order for 29 x Widget placed by Jennifer Miller on 2021-07-24. This is a randomly generated description to add some bulk to the file size.
58883,2021-10-10,Elizabeth,Robinson,elizabeth.robinson@initech.com,Initech,Contraption,30,465.04,13951.2,Refunded,Order for 30 x Contraption placed by Elizabeth Robinson on 2021-10-10. This is a randomly generated description to add some bulk to the file size.
58884,2020-03-28,David,Jackson,david.jackson@initech.com,Initech,Gadget,9,255.85,2302.65,Returned,Order for 9 x Gadget placed by David Jackson on 2020-03-28. This is a randomly generated description to add some bulk to the file size.
58885,2024-01-30,Mary,Thomas,mary.thomas@starkind.com,Stark Ind,Gadget,37,306.73,11349.01,Shipped,Order for 37 x Gadget placed by Mary Thomas on 2024-01-30. This is a randomly generated description to add some bulk to the file size.
58886,2020-02-20,Charles,Martin,charles.martin@tyrellcorp.com,Tyrell Corp,Contraption,71,588.72,41799.12,Refunded,Order for 71 x Contraption placed by Charles Martin on 2020-02-20. This is a randomly generated description to add some bulk to the file size.
58887,2023-06-17,Mary,Robinson,mary.robinson@soylentcorp.com,Soylent Corp,Widget,34,908.11,30875.74,Inactive,Order for 34 x Widget placed by Mary Robinson on 2023-06-17. This is a randomly generated description to add some bulk to the file size.
58888,2021-04-11,Jessica,Anderson,jessica.anderson@acmecorp.com,Acme Corp,Thingamajig,61,376.41,22961.01,Pending,Order for 61 x Thingamajig placed by Jessica Anderson on 2021-04-11. This is a randomly generated description to add some bulk to the file size.
58889,2020-03-12,Mary,Jones,mary.jones@globex.com,Globex,Whatchamacallit,6,377.17,2263.02,Returned,Order for 6 x Whatchamacallit placed by Mary Jones on 2020-03-12. This is a randomly generated description to add some bulk to the file size.
58890,2023-11-01,James,Thompson,james.thompson@umbrellacorp.com,Umbrella Corp,Whatchamacallit,86,452.93,38951.98,Completed,Order for 86 x Whatchamacallit placed by James Thompson on 2023-11-01. This is a randomly generated description to add some bulk to the file size.
58891,2022-03-01,Joseph,Anderson,joseph.anderson@cyberdyne.com,Cyberdyne,Gadget,52,19.26,1001.52,Returned,Order for 52 x Gadget placed by Joseph Anderson on 2022-03-01. This is a randomly generated description to add some bulk to the file size.
58892,2021-05-23,Karen,Anderson,karen.anderson@cyberdyne.com,Cyberdyne,Thingamajig,96,854.07,81990.72,Refunded,Order for 96 x Thingamajig placed by Karen Anderson on 2021-05-23. This is a randomly generated description to add some bulk to the file size.
58893,2023-02-22,Patricia,Garcia,patricia.garcia@umbrellacorp.com,Umbrella Corp,Whatchamacallit,32,108.65,3476.8,Active,Order for 32 x Whatchamacallit placed by Patricia Garcia on 2023-02-22. This is a randomly generated description to add some bulk to the file size.
58894,2022-08-27,John,Taylor,john.taylor@wayneent.com,Wayne Ent,Gadget,35,838.61,29351.35,Inactive,Order for 35 x Gadget placed by John Taylor on 2022-08-27. This is a randomly generated description to add some bulk to the file size.
58895,2020-04-23,Joseph,Davis,joseph.davis@globex.com,Globex,Doohickey,46,415.54,19114.84,Processing,Order for 46 x Doohickey placed by Joseph Davis on 2020-04-23. This is a randomly generated description to add some bulk to the file size.
58896,2022-09-16,David,Johnson,david.johnson@umbrellacorp.com,Umbrella Corp,Mechanism,32,844.16,27013.12,Inactive,Order for 32 x Mechanism placed by David Johnson on 2022-09-16. This is a randomly generated description to add some bulk to the file size.
58897,2021-05-03,Joseph,Robinson,joseph.robinson@cyberdyne.com,Cyberdyne,Gizmo,57,932.48,53151.36,Cancelled,Order for 57 x Gizmo placed by Joseph Robinson on 2021-05-03. This is a randomly generated description to add some bulk to the file size.
58898,2022-07-16,Barbara,Jones,barbara.jones@umbrellacorp.com,Umbrella Corp,Gadget,60,178.02,10681.2,Processing,Order for 60 x Gadget placed by Barbara Jones on 2022-07-16. This is a randomly generated description to add some bulk to the file size.
58899,2020-03-19,Linda,Taylor,linda.taylor@acmecorp.com,Acme Corp,Apparatus,56,967.88,54201.28,Pending,Order for 56 x Apparatus placed by Linda Taylor on 2020-03-19. This is a randomly generated description to add some bulk to the file size.
58900,2020-02-07,William,Martinez,william.martinez@cyberdyne.com,Cyberdyne,Mechanism,10,256.39,2563.9,Active,Order for 10 x Mechanism placed by William Martinez on 2020-02-07. This is a randomly generated description to add some bulk to the file size.
58901,2021-10-01,Richard,Martinez,richard.martinez@initech.com,Initech,Widget,37,69.85,2584.45,Returned,Order for 37 x Widget placed by Richard Martinez on 2021-10-01. This is a randomly generated description to add some bulk to the file size.
58902,2020-09-30,David,Moore,david.moore@starkind.com,Stark Ind,Doohickey,39,14.94,582.66,Refunded,Order for 39 x Doohickey placed by David Moore on 2020-09-30. This is a randomly generated description to add some bulk to the file size.
58903,2022-03-27,Patricia,Smith,patricia.smith@starkind.com,Stark Ind,Apparatus,68,500.98,34066.64,Active,Order for 68 x Apparatus placed by Patricia Smith on 2022-03-27. This is a randomly generated description to add some bulk to the file size.
58904,2023-07-27,Barbara,Martinez,barbara.martinez@umbrellacorp.com,Umbrella Corp,Widget,10,180.27,1802.7,Cancelled,Order for 10 x Widget placed by Barbara Martinez on 2023-07-27. This is a randomly generated description to add some bulk to the file size.
58905,2021-05-20,Jessica,Brown,jessica.brown@acmecorp.com,Acme Corp,Mechanism,20,51.89,1037.8,Refunded,Order for 20 x Mechanism placed by Jessica Brown on 2021-05-20. This is a randomly generated description to add some bulk to the file size.
58906,2023-05-20,Patricia,White,patricia.white@umbrellacorp.com,Umbrella Corp,Thingamajig,36,56.1,2019.6,Completed,Order for 36 x Thingamajig placed by Patricia White on 2023-05-20. This is a randomly generated description to add some bulk to the file size.
58907,2021-03-20,Karen,Robinson,karen.robinson@globex.com,Globex,Whatchamacallit,26,493.29,12825.54,Cancelled,Order for 26 x Whatchamacallit placed by Karen Robinson on 2021-03-20. This is a randomly generated description to add some bulk to the file size.
58908,2021-10-31,Elizabeth,Williams,elizabeth.williams@umbrellacorp.com,Umbrella Corp,Apparatus,27,953.37,25740.99,Returned,Order for 27 x Apparatus placed by Elizabeth Williams on 2021-10-31. This is a randomly generated description to add some bulk to the file size.
58909,2023-08-29,Thomas,Anderson,thomas.anderson@umbrellacorp.com,Umbrella Corp,Thingamajig,48,426.7,20481.6,Returned,Order for 48 x Thingamajig placed by Thomas Anderson on 2023-08-29. This is a randomly generated description to add some bulk to the file size.
58910,2022-07-15,Jessica,Jones,jessica.jones@tyrellcorp.com,Tyrell Corp,Gadget,76,203.91,15497.16,Shipped,Order for 76 x Gadget placed by Jessica Jones on 2022-07-15. This is a randomly generated description to add some bulk to the file size.
58911,2021-01-18,Susan,Wilson,susan.wilson@tyrellcorp.com,Tyrell Corp,Whatchamacallit,5,696.27,3481.35,Pending,Order for 5 x Whatchamacallit placed by Susan Wilson on 2021-01-18. This is a randomly generated description to add some bulk to the file size.
58912,2021-03-22,Elizabeth,Moore,elizabeth.moore@acmecorp.com,Acme Corp,Whatchamacallit,85,381.36,32415.6,Returned,Order for 85 x Whatchamacallit placed by Elizabeth Moore on 2021-03-22. This is a randomly generated description to add some bulk to the file size.
58913,2020-12-14,Richard,Robinson,richard.robinson@starkind.com,Stark Ind,Widget,48,136.06,6530.88,Processing,Order for 48 x Widget placed by Richard Robinson on 2020-12-14. This is a randomly generated description to add some bulk to the file size.
58914,2023-03-04,Joseph,Davis,joseph.davis@massivedynamic.com,Massive Dynamic,Device,41,149.84,6143.44,Cancelled,Order for 41 x Device placed by Joseph Davis on 2023-03-04. This is a randomly generated description to add some bulk to the file size.
58915,2022-05-21,Susan,White,susan.white@starkind.com,Stark Ind,Contraption,85,729.84,62036.4,Shipped,Order for 85 x Contraption placed by Susan White on 2022-05-21. This is a randomly generated description to add some bulk to the file size.
58916,2020-08-07,James,Martin,james.martin@umbrellacorp.com,Umbrella Corp,Device,66,965.19,63702.54,Pending,Order for 66 x Device placed by James Martin on 2020-08-07. This is a randomly generated description to add some bulk to the file size.
58917,2020-08-17,Jessica,Brown,jessica.brown@umbrellacorp.com,Umbrella Corp,Doohickey,25,586.88,14672.0,Shipped,Order for 25 x Doohickey placed by Jessica Brown on 2020-08-17. This is a randomly generated description to add some bulk to the file size.
58918,2024-01-24,Robert,Jones,robert.jones@acmecorp.com,Acme Corp,Thingamajig,69,268.88,18552.72,Inactive,Order for 69 x Thingamajig placed by Robert Jones on 2024-01-24. This is a randomly generated description to add some bulk to the file size.
58919,2021-05-23,Linda,Johnson,linda.johnson@starkind.com,Stark Ind,Contraption,22,648.91,14276.02,Returned,Order for 22 x Contraption placed by Linda Johnson on 2021-05-23. This is a randomly generated description to add some bulk to the file size.
58920,2023-11-05,Patricia,Moore,patricia.moore@umbrellacorp.com,Umbrella Corp,Widget,74,944.55,69896.7,Refunded,Order for 74 x Widget placed by Patricia Moore on 2023-11-05. This is a randomly generated description to add some bulk to the file size.
58921,2021-04-20,Joseph,Williams,joseph.williams@acmecorp.com,Acme Corp,Doohickey,56,965.87,54088.72,Completed,Order for 56 x Doohickey placed by Joseph Williams on 2021-04-20. This is a randomly generated description to add some bulk to the file size.
58922,2023-05-31,Karen,Martin,karen.martin@initech.com,Initech,Gizmo,8,955.65,7645.2,Cancelled,Order for 8 x Gizmo placed by Karen Martin on 2023-05-31. This is a randomly generated description to add some bulk to the file size.
58923,2021-01-21,Patricia,Thompson,patricia.thompson@massivedynamic.com,Massive Dynamic,Contraption,87,965.05,83959.35,Delivered,Order for 87 x Contraption placed by Patricia Thompson on 2021-01-21. This is a randomly generated description to add some bulk to the file size.
58924,2022-01-22,Mary,Martinez,mary.martinez@starkind.com,Stark Ind,Doohickey,35,205.61,7196.35,Returned,Order for 35 x Doohickey placed by Mary Martinez on 2022-01-22. This is a randomly generated description to add some bulk to the file size.
58925,2023-07-31,Susan,Taylor,susan.taylor@soylentcorp.com,Soylent Corp,Thingamajig,30,603.22,18096.6,Shipped,Order for 30 x Thingamajig placed by Susan Taylor on 2023-07-31. This is a randomly generated description to add some bulk to the file size.
58926,2020-12-27,Thomas,Garcia,thomas.garcia@initech.com,Initech,Gizmo,97,547.14,53072.58,Active,Order for 97 x Gizmo placed by Thomas Garcia on 2020-12-27. This is a randomly generated description to add some bulk to the file size.
58927,2023-02-10,Patricia,Moore,patricia.moore@starkind.com,Stark Ind,Whatchamacallit,96,611.67,58720.32,Delivered,Order for 96 x Whatchamacallit placed by Patricia Moore on 2023-02-10. This is a randomly generated description to add some bulk to the file size.
58928,2022-03-26,Robert,Johnson,robert.johnson@umbrellacorp.com,Umbrella Corp,Mechanism,85,278.9,23706.5,Returned,Order for 85 x Mechanism placed by Robert Johnson on 2022-03-26. This is a randomly generated description to add some bulk to the file size.
58929,2021-07-21,Elizabeth,Garcia,elizabeth.garcia@umbrellacorp.com,Umbrella Corp,Gizmo,11,451.3,4964.3,Shipped,Order for 11 x Gizmo placed by Elizabeth Garcia on 2021-07-21. This is a randomly generated description to add some bulk to the file size.
58930,2023-12-09,Michael,Robinson,michael.robinson@umbrellacorp.com,Umbrella Corp,Device,71,127.43,9047.53,Completed,Order for 71 x Device placed by Michael Robinson on 2023-12-09. This is a randomly generated description to add some bulk to the file size.
58931,2023-06-01,John,Martinez,john.martinez@soylentcorp.com,Soylent Corp,Gadget,52,401.34,20869.68,Active,Order for 52 x Gadget placed by John Martinez on 2023-06-01. This is a randomly generated description to add some bulk to the file size.
58932,2022-06-05,Jessica,Martin,jessica.martin@umbrellacorp.com,Umbrella Corp,Mechanism,95,844.6,80237.0,Active,Order for 95 x Mechanism placed by Jessica Martin on 2022-06-05. This is a randomly generated description to add some bulk to the file size.
58933,2022-03-04,Thomas,Jackson,thomas.jackson@umbrellacorp.com,Umbrella Corp,Contraption,6,309.77,1858.62,Cancelled,Order for 6 x Contraption placed by Thomas Jackson on 2022-03-04. This is a randomly generated description to add some bulk to the file size.
58934,2022-12-05,Susan,Jackson,susan.jackson@wayneent.com,Wayne Ent,Device,68,844.98,57458.64,Completed,Order for 68 x Device placed by Susan Jackson on 2022-12-05. This is a randomly generated description to add some bulk to the file size.
58935,2021-06-28,Patricia,Wilson,patricia.wilson@wayneent.com,Wayne Ent,Device,25,298.49,7462.25,Completed,Order for 25 x Device placed by Patricia Wilson on 2021-06-28. This is a randomly generated description to add some bulk to the file size.
58936,2023-06-11,Robert,Williams,robert.williams@tyrellcorp.com,Tyrell Corp,Thingamajig,40,773.78,30951.2,Processing,Order for 40 x Thingamajig placed by Robert Williams on 2023-06-11. This is a randomly generated description to add some bulk to the file size.
58937,2020-03-29,Patricia,Johnson,patricia.johnson@massivedynamic.com,Massive Dynamic,Gizmo,15,548.31,8224.65,Cancelled,Order for 15 x Gizmo placed by Patricia Johnson on 2020-03-29. This is a randomly generated description to add some bulk to the file size.
58938,2023-10-12,Karen,Harris,karen.harris@cyberdyne.com,Cyberdyne,Mechanism,71,431.46,30633.66,Refunded,Order for 71 x Mechanism placed by Karen Harris on 2023-10-12. This is a randomly generated description to add some bulk to the file size.
58939,2023-07-27,Elizabeth,Harris,elizabeth.harris@starkind.com,Stark Ind,Contraption,99,990.49,98058.51,Inactive,Order for 99 x Contraption placed by Elizabeth Harris on 2023-07-27. This is a randomly generated description to add some bulk to the file size.
58940,2020-06-09,Karen,Brown,karen.brown@starkind.com,Stark Ind,Device,85,155.93,13254.05,Cancelled,Order for 85 x Device placed by Karen Brown on 2020-06-09. This is a randomly generated description to add some bulk to the file size.
58941,2020-02-19,Linda,Moore,linda.moore@soylentcorp.com,Soylent Corp,Device,20,551.35,11027.0,Delivered,Order for 20 x Device placed by Linda Moore on 2020-02-19. This is a randomly generated description to add some bulk to the file size.
58942,2021-11-07,Charles,Thompson,charles.thompson@initech.com,Initech,Whatchamacallit,83,973.91,80834.53,Inactive,Order for 83 x Whatchamacallit placed by Charles Thompson on 2021-11-07. This is a randomly generated description to add some bulk to the file size.
58943,2023-12-08,Sarah,Williams,sarah.williams@starkind.com,Stark Ind,Gadget,56,234.04,13106.24,Delivered,Order for 56 x Gadget placed by Sarah Williams on 2023-12-08. This is a randomly generated description to add some bulk to the file size.
58944,2020-02-21,Joseph,Anderson,joseph.anderson@umbrellacorp.com,Umbrella Corp,Widget,34,912.98,31041.32,Delivered,Order for 34 x Widget placed by Joseph Anderson on 2020-02-21. This is a randomly generated description to add some bulk to the file size.
58945,2022-07-07,John,Miller,john.miller@starkind.com,Stark Ind,Gizmo,50,169.54,8477.0,Delivered,Order for 50 x Gizmo placed by John Miller on 2022-07-07. This is a randomly generated description to add some bulk to the file size.
58946,2023-09-05,William,Martin,william.martin@umbrellacorp.com,Umbrella Corp,Gadget,82,255.03,20912.46,Shipped,Order for 82 x Gadget placed by William Martin on 2023-09-05. This is a randomly generated description to add some bulk to the file size.
58947,2023-07-15,James,Smith,james.smith@cyberdyne.com,Cyberdyne,Gadget,74,644.32,47679.68,Processing,Order for 74 x Gadget placed by James Smith on 2023-07-15. This is a randomly generated description to add some bulk to the file size.
58948,2023-09-08,Jennifer,Harris,jennifer.harris@initech.com,Initech,Thingamajig,79,145.34,11481.86,Shipped,Order for 79 x Thingamajig placed by Jennifer Harris on 2023-09-08. This is a randomly generated description to add some bulk to the file size.
58949,2023-11-05,David,Brown,david.brown@acmecorp.com,Acme Corp,Gizmo,28,715.35,20029.8,Completed,Order for 28 x Gizmo placed by David Brown on 2023-11-05. This is a randomly generated description to add some bulk to the file size.
58950,2022-05-05,Linda,Taylor,linda.taylor@massivedynamic.com,Massive Dynamic,Device,75,794.83,59612.25,Pending,Order for 75 x Device placed by Linda Taylor on 2022-05-05. This is a randomly generated description to add some bulk to the file size.
58951,2023-05-17,Karen,Garcia,karen.garcia@umbrellacorp.com,Umbrella Corp,Doohickey,48,237.67,11408.16,Refunded,Order for 48 x Doohickey placed by Karen Garcia on 2023-05-17. This is a randomly generated description to add some bulk to the file size.
58952,2022-12-25,Karen,Martinez,karen.martinez@soylentcorp.com,Soylent Corp,Whatchamacallit,92,876.72,80658.24,Active,Order for 92 x Whatchamacallit placed by Karen Martinez on 2022-12-25. This is a randomly generated description to add some bulk to the file size.
58953,2023-04-17,Robert,Martin,robert.martin@tyrellcorp.com,Tyrell Corp,Widget,21,183.46,3852.66,Pending,Order for 21 x Widget placed by Robert Martin on 2023-04-17. This is a randomly generated description to add some bulk to the file size.
58954,2023-07-28,Jennifer,Anderson,jennifer.anderson@acmecorp.com,Acme Corp,Device,93,506.75,47127.75,Active,Order for 93 x Device placed by Jennifer Anderson on 2023-07-28. This is a randomly generated description to add some bulk to the file size.
58955,2020-07-12,Sarah,Brown,sarah.brown@umbrellacorp.com,Umbrella Corp,Widget,19,825.26,15679.94,Returned,Order for 19 x Widget placed by Sarah Brown on 2020-07-12. This is a randomly generated description to add some bulk to the file size.
58956,2023-06-13,David,Jackson,david.jackson@acmecorp.com,Acme Corp,Gadget,61,553.51,33764.11,Returned,Order for 61 x Gadget placed by David Jackson on 2023-06-13. This is a randomly generated description to add some bulk to the file size.
58957,2023-10-11,Elizabeth,Wilson,elizabeth.wilson@globex.com,Globex,Mechanism,44,382.89,16847.16,Pending,Order for 44 x Mechanism placed by Elizabeth Wilson on 2023-10-11. This is a randomly generated description to add some bulk to the file size.
58958,2023-11-23,Jennifer,Miller,jennifer.miller@starkind.com,Stark Ind,Doohickey,93,293.69,27313.17,Active,Order for 93 x Doohickey placed by Jennifer Miller on 2023-11-23. This is a randomly generated description to add some bulk to the file size.
